air_temperature,process_temperature,rotational_speed,torque,tool_wear,target
301.51,312.6,1437.4,30.9,126.2,0
301.12,310.63,1978.8,46.84,183.8,1
298.04,309.73,1530.0,31.16,152.4,0
304.15,312.86,1539.4,48.73,90.1,0
301.09,312.37,1661.3,31.56,213.5,0
302.66,312.05,1373.2,42.32,214.4,1
297.91,306.13,1509.6,22.06,198.0,1
299.56,309.51,1444.5,35.3,186.7,0
302.21,311.73,1317.1,35.64,66.9,0
303.8,312.41,1585.2,31.66,22.3,0
299.0,310.47,1624.9,44.81,130.1,0
299.07,311.56,1738.8,35.0,83.2,0
301.14,312.28,1529.8,66.67,179.2,1
300.14,308.59,1408.3,23.94,2.5,0
297.36,306.53,1522.8,36.28,24.2,0
300.92,309.84,1521.8,40.85,202.3,1
297.74,306.48,1849.2,13.25,233.8,1
300.3,311.7,1414.5,42.42,172.2,0
297.44,307.58,1763.1,35.87,143.9,0
298.66,308.38,1949.5,44.64,92.0,1
297.35,306.98,1453.3,46.6,179.0,0
300.37,310.61,1560.2,30.45,13.6,0
295.75,306.1,1431.3,34.85,214.0,0
300.24,311.05,1624.5,35.62,72.6,0
297.24,308.88,1797.7,34.96,111.2,0
300.62,310.14,1467.3,35.42,115.8,0
300.6,309.61,1511.1,41.63,198.5,0
300.49,308.86,1607.5,47.03,158.4,0
299.77,309.98,1710.8,48.8,137.9,0
300.99,310.7,1592.7,50.5,50.7,0
300.28,311.64,1663.3,32.96,74.8,0
300.76,309.6,1515.3,31.49,87.4,0
299.17,309.56,1380.5,42.45,56.6,0
300.32,311.93,1653.4,55.93,96.0,1
300.48,308.87,1551.1,52.89,158.5,0
298.32,307.85,1772.0,40.75,175.8,0
300.51,310.18,1411.5,48.12,110.2,0
299.65,310.09,1683.3,43.1,215.5,0
301.68,310.31,1376.6,59.12,7.4,0
299.52,309.83,1204.3,37.0,15.4,0
296.25,306.84,1277.9,41.14,169.0,0
302.42,312.37,1433.7,61.25,152.8,1
298.98,306.73,1563.3,53.28,51.4,0
301.34,311.6,1416.2,31.02,78.8,0
298.7,307.56,1502.5,55.03,162.6,0
299.51,309.28,1695.8,38.38,222.5,1
301.99,312.43,1401.8,32.28,110.4,0
297.2,306.87,1284.6,44.39,116.4,0
298.64,307.84,1563.9,40.78,20.5,0
298.8,309.6,1676.0,23.66,127.1,0
299.71,310.28,1434.7,40.84,106.7,0
302.08,312.92,1536.7,21.6,89.2,1
297.97,309.89,1801.0,39.72,120.9,0
299.84,308.85,1100.0,35.57,175.1,0
299.07,308.31,1313.1,44.47,58.9,0
300.41,309.87,1461.9,31.74,130.6,0
300.1,309.15,1919.1,22.56,89.0,0
299.79,310.55,1167.8,53.6,234.7,1
298.16,307.82,1400.3,46.01,104.9,0
299.81,310.49,1334.5,50.69,242.1,1
297.54,308.21,1383.3,46.08,113.6,0
303.28,312.25,1398.9,36.15,10.4,0
303.08,314.31,1425.2,24.91,81.1,0
298.22,309.21,1291.2,31.16,239.2,0
298.93,309.42,1184.7,27.14,19.9,1
299.97,310.82,1481.9,37.32,75.8,0
301.85,312.47,1558.2,28.7,159.5,0
299.96,309.59,1574.3,61.46,129.5,1
297.22,306.76,1523.3,45.48,134.4,0
299.21,308.79,1375.2,40.55,170.4,0
303.83,311.96,1551.0,43.54,208.8,0
299.9,308.62,1298.8,40.09,134.6,0
297.86,308.92,1449.5,31.54,174.0,0
298.15,309.91,1714.6,48.94,209.6,0
299.86,307.42,1568.3,31.64,193.2,0
300.37,311.04,1477.9,65.61,229.6,1
300.73,310.7,1305.9,42.64,82.0,0
298.9,308.27,1623.3,41.22,201.2,0
301.42,312.17,1621.0,49.08,27.8,0
299.76,309.04,1390.4,41.42,89.1,0
300.11,310.31,1573.7,46.35,58.2,0
303.32,314.2,1733.8,47.95,123.1,0
299.45,308.67,1796.6,57.98,20.8,1
297.62,306.57,1823.6,51.07,188.5,1
299.82,309.66,1469.9,46.68,29.4,0
299.87,308.96,1458.8,37.27,190.3,0
300.73,311.03,1397.5,32.34,18.4,0
300.74,311.76,1603.7,43.91,195.7,0
299.57,311.16,1579.0,63.69,244.6,1
301.12,310.93,1363.6,29.03,138.6,0
299.63,309.64,1100.0,51.97,237.5,1
300.71,309.88,1731.1,28.09,222.4,1
297.24,306.29,1555.7,28.38,221.7,0
298.39,308.19,1589.4,43.99,17.3,0
301.77,309.72,1709.4,34.45,242.6,0
301.09,311.63,1506.5,39.32,116.6,0
299.85,310.45,1575.1,32.73,4.9,0
299.11,308.27,1590.4,51.02,63.0,0
302.39,311.68,1507.6,50.38,133.2,0
298.61,309.14,1293.7,46.79,89.0,0
302.6,311.79,1754.2,36.84,27.1,0
298.6,309.08,1672.9,38.32,162.0,0
300.04,309.03,1434.1,21.66,118.7,1
301.25,311.94,1809.9,53.92,195.6,1
301.95,312.14,1500.1,45.98,57.4,0
299.72,310.79,1550.5,37.02,104.3,0
302.06,312.0,1535.3,41.38,172.1,0
301.13,311.29,1513.9,38.86,34.9,0
298.04,305.83,1593.0,41.44,132.0,0
298.38,308.64,1413.8,40.72,173.0,0
298.57,309.04,1652.9,32.8,241.6,0
298.98,308.12,1739.8,19.5,154.5,0
301.23,310.47,1674.0,31.5,158.9,0
299.03,311.13,1589.9,37.34,24.6,0
299.08,309.08,1650.1,40.02,208.0,0
298.15,308.58,1697.6,54.16,42.1,1
299.61,308.74,1654.6,64.05,142.2,1
302.25,313.77,1638.3,36.56,83.0,0
301.3,311.94,1551.3,53.0,93.5,0
299.87,310.65,1378.8,46.04,233.1,0
303.39,312.89,1511.7,37.96,147.8,0
297.88,307.19,1777.5,43.36,34.2,0
302.15,311.43,1804.2,42.57,185.0,0
302.32,312.49,1303.5,45.99,0.0,0
299.89,311.32,1861.6,64.52,133.6,1
298.7,308.28,1656.8,33.14,3.4,0
301.26,311.09,1641.3,17.82,49.6,1
304.02,315.25,1454.5,26.78,87.5,0
298.64,308.66,1551.8,32.27,77.6,0
298.7,308.53,1693.5,46.99,69.2,0
298.09,309.81,1583.7,19.72,71.2,1
297.89,307.43,1630.7,67.1,196.8,1
302.29,309.72,1465.2,45.52,214.0,0
302.0,313.19,1595.6,32.99,185.4,0
297.58,306.49,1614.1,26.24,52.0,0
297.84,307.24,1605.2,43.94,89.7,0
302.77,312.38,1457.4,58.98,233.8,1
299.89,310.01,1555.9,48.6,148.5,0
300.54,311.02,1348.1,55.51,229.5,1
298.78,307.81,1567.5,42.18,38.7,0
303.6,313.85,1651.8,47.69,75.9,0
301.91,311.08,1458.4,49.7,153.3,0
301.3,310.85,1240.5,26.95,201.2,1
300.4,311.72,1655.4,40.32,149.3,0
300.81,311.73,1528.8,50.07,218.8,1
303.69,314.02,1817.7,22.06,176.0,0
299.3,309.44,1559.7,52.43,98.4,0
297.95,307.99,1540.3,43.23,21.1,0
299.58,309.27,1443.4,36.38,67.4,0
303.22,312.37,1573.0,41.55,12.1,0
301.97,312.31,1543.4,43.32,133.2,0
295.73,305.64,1518.3,39.59,43.4,0
299.23,309.69,1596.2,40.57,137.0,0
300.23,309.82,1136.9,32.07,138.6,0
297.51,305.31,1616.3,41.88,212.6,0
300.83,310.2,1363.3,39.4,110.6,0
304.91,314.07,1453.3,44.76,10.5,0
301.27,311.21,1537.0,37.3,124.7,0
298.49,307.34,1364.2,45.18,69.7,0
299.95,309.42,1756.1,57.28,216.4,1
304.33,315.58,1406.2,31.09,40.9,0
299.4,309.55,1585.9,36.44,92.1,0
300.64,311.78,1582.6,51.21,192.5,0
301.6,309.91,1624.0,52.09,150.3,0
300.36,311.23,1582.7,52.02,175.6,0
296.27,305.62,1673.2,39.68,217.5,1
299.86,308.31,1711.5,35.45,153.6,0
300.15,309.78,1649.3,36.74,220.7,1
302.3,312.2,1484.4,32.89,148.6,0
303.1,311.99,1428.1,59.33,144.9,0
297.79,308.31,1540.5,32.76,232.0,0
299.09,307.72,1672.7,17.58,24.5,1
301.51,309.64,1503.4,27.11,40.5,0
298.71,310.59,1485.2,37.66,189.0,0
299.95,309.39,1651.5,37.3,204.6,0
302.06,312.05,1363.3,43.02,133.6,0
298.85,309.88,1631.6,47.55,7.5,0
303.1,313.65,1579.9,27.16,25.7,0
301.24,311.72,1100.0,38.36,67.4,0
301.07,311.64,1474.4,45.74,29.8,0
299.22,309.41,1435.8,43.21,18.8,0
303.75,315.64,1812.5,67.22,105.8,1
303.75,312.83,1308.8,25.78,17.4,0
299.46,308.16,1662.0,37.86,22.0,0
301.01,308.88,1342.9,75.29,0.6,1
301.59,311.58,1484.4,25.84,59.4,0
303.34,312.93,1585.0,36.77,86.1,0
298.37,308.29,1512.3,41.32,68.9,0
303.2,313.91,1711.0,38.79,208.5,0
298.87,309.37,1477.4,33.97,175.3,0
298.9,310.63,1343.3,41.43,31.4,0
301.97,314.19,1754.1,34.22,112.2,0
299.22,308.07,1435.4,43.34,47.5,0
303.5,311.94,1714.9,31.03,171.6,0
302.13,310.2,1493.3,34.56,209.0,0
299.93,309.9,1348.7,61.36,116.1,0
300.94,311.73,1814.2,41.93,99.9,0
300.04,310.46,1698.9,47.16,112.5,0
298.5,308.17,1521.0,51.94,45.5,0
303.88,313.56,1621.8,54.56,24.5,1
298.94,308.83,1322.0,47.76,101.5,0
300.13,311.23,1569.7,44.75,164.7,0
302.63,312.27,1529.2,53.72,43.4,0
299.95,309.78,1413.6,27.35,62.0,0
301.62,310.83,1734.5,41.48,19.6,0
296.81,306.09,1616.0,43.3,25.6,0
304.6,314.55,1402.7,31.32,118.9,0
306.16,314.82,1314.9,37.56,33.0,0
301.04,308.51,1794.7,29.99,125.8,0
299.49,307.0,1340.2,26.36,206.6,1
301.1,310.55,1278.3,51.67,2.7,0
296.32,306.73,1621.0,22.89,91.8,0
298.84,307.17,1658.1,31.46,148.2,0
300.15,309.34,1381.0,29.74,166.9,0
298.75,308.79,1538.3,24.32,94.9,0
297.91,308.4,1348.0,33.7,204.0,0
300.56,309.96,1779.5,54.49,25.4,1
301.35,309.83,1550.1,34.35,145.1,0
298.45,309.02,1576.4,40.86,193.3,0
301.3,312.46,1206.1,40.12,22.2,0
302.3,313.63,1701.7,46.67,211.8,0
304.89,315.49,1546.9,47.67,37.7,0
298.57,310.28,1640.0,42.17,18.1,0
298.88,308.13,1382.0,40.34,159.6,0
298.21,307.66,1470.9,26.95,244.9,1
300.66,310.93,1691.9,66.42,49.4,1
298.47,309.4,1726.8,51.2,144.3,1
299.65,309.01,2030.3,44.09,125.6,1
297.88,308.39,1100.0,31.09,59.4,0
299.57,309.73,1571.3,59.03,80.6,1
298.84,309.01,1223.2,61.11,92.5,0
299.48,309.33,1511.1,38.04,10.3,0
298.35,308.85,1272.2,46.91,72.2,0
298.55,308.29,1534.1,48.72,26.1,0
303.1,312.53,1475.9,28.53,117.7,0
299.42,308.92,1666.3,34.13,112.1,0
305.12,316.02,1645.5,42.97,193.5,0
304.15,314.24,1813.0,53.46,108.6,1
303.13,313.33,1514.8,44.53,139.7,0
298.34,307.02,1526.9,54.25,166.5,0
298.93,309.94,1601.1,52.99,138.1,0
298.85,308.72,1509.5,41.45,93.7,0
300.72,312.15,1347.7,48.67,7.0,0
296.4,304.9,1500.4,36.62,183.6,0
302.11,311.96,1472.9,43.66,88.4,0
303.42,312.07,1553.8,46.15,209.8,0
299.11,309.21,1754.2,57.51,40.9,1
300.74,310.69,1475.3,49.47,140.7,0
303.93,314.01,1728.2,36.19,47.5,0
299.74,309.14,1346.9,46.93,87.6,0
298.18,307.93,1388.3,36.94,139.4,0
301.48,311.47,1620.7,47.13,238.8,1
297.33,308.04,1531.4,40.33,34.4,0
297.75,307.74,1456.0,61.97,159.6,1
301.74,311.28,1505.1,49.65,80.7,0
301.64,311.33,1556.1,32.29,192.1,0
300.14,310.16,1538.4,34.53,105.9,0
300.46,311.56,1542.4,40.76,207.9,1
304.27,313.8,1413.3,34.06,191.3,0
299.98,309.68,1647.0,53.18,140.2,1
299.33,307.98,1458.3,43.01,44.8,0
298.6,309.22,1519.8,38.37,210.8,1
294.26,304.1,1690.4,36.89,53.5,0
299.7,309.73,1643.4,53.68,63.7,1
298.22,306.42,1647.5,41.51,207.4,0
300.49,310.91,1568.7,38.86,170.2,0
301.57,311.82,1614.8,48.72,201.1,0
299.96,307.94,1701.7,35.96,81.3,0
296.07,307.13,1642.9,45.4,64.5,0
301.19,311.97,1520.8,39.92,128.7,0
297.89,308.47,1545.4,38.51,86.0,0
297.57,308.24,1703.8,25.87,90.4,0
296.97,306.18,1745.2,41.29,34.3,0
298.42,309.12,1465.4,16.22,11.7,1
301.92,312.42,1559.7,52.74,108.4,0
302.4,311.51,1664.7,39.78,23.6,0
298.57,306.7,1582.3,48.29,147.4,0
300.78,308.65,1393.2,37.69,97.7,0
296.68,306.86,1510.8,46.87,213.9,0
298.49,307.94,1532.6,47.03,235.8,1
299.02,307.19,1509.3,25.15,168.6,0
298.51,307.75,1533.8,28.71,121.4,0
301.52,310.35,1873.7,66.07,240.0,1
300.17,308.59,1760.9,39.84,177.7,0
300.53,310.57,1169.3,44.28,81.8,0
300.89,311.5,1460.7,33.05,128.4,0
299.28,307.76,1657.0,42.36,220.9,0
303.06,313.98,1451.8,69.43,14.4,1
301.54,312.54,1829.3,29.92,47.9,0
301.65,313.74,1616.6,37.37,130.4,0
302.11,312.1,1988.3,55.33,214.3,1
297.64,308.25,1447.7,49.94,200.4,0
299.37,310.09,1649.8,37.74,24.2,0
298.46,308.19,1637.2,41.09,163.7,0
302.39,312.48,1609.6,19.68,8.2,1
298.78,309.16,1399.1,34.94,200.7,0
300.94,310.71,1689.8,37.07,171.2,0
297.34,307.32,1534.4,48.2,153.5,0
304.12,314.94,1517.4,34.84,150.4,0
301.44,311.14,1851.6,37.75,135.2,0
301.52,311.6,1724.0,51.79,192.8,1
301.23,310.72,1744.1,28.43,119.0,0
297.08,306.53,1632.6,40.6,213.4,1
302.27,313.56,1443.2,51.33,45.6,0
300.7,311.48,1738.5,51.71,194.7,1
302.33,311.65,1320.6,39.08,58.1,0
295.92,304.93,1674.4,54.75,153.5,1
301.14,309.89,1497.0,49.84,141.7,0
300.22,309.48,1721.4,50.9,44.7,1
297.3,308.87,1497.0,32.34,22.5,0
300.07,310.51,1442.0,38.82,10.9,0
302.39,312.3,1780.5,49.48,221.4,1
300.56,310.03,1456.9,55.55,225.9,1
298.27,307.8,1378.9,40.7,42.9,0
299.42,309.45,1643.5,42.35,130.7,0
300.29,309.55,1393.8,47.83,39.2,0
300.91,312.9,1415.7,37.73,199.0,0
300.37,308.98,1666.5,21.64,208.6,1
299.58,309.18,1338.0,35.51,125.2,0
300.08,310.27,1372.9,43.1,15.1,0
296.69,307.76,1100.0,36.06,1.4,0
298.1,308.03,1452.4,20.58,150.0,1
303.21,311.94,1727.4,39.42,224.8,0
301.79,312.6,1501.1,20.77,176.9,1
301.6,312.39,1446.1,41.18,202.3,0
300.44,310.8,1750.0,53.39,32.7,1
299.87,310.85,1515.1,29.25,130.4,0
302.38,311.52,1299.0,49.02,71.2,0
303.71,311.49,1297.5,46.7,73.2,1
297.81,307.1,1518.1,45.9,232.1,0
298.89,309.76,1713.4,32.18,65.6,0
298.81,308.23,1622.9,53.52,151.0,1
301.63,312.98,1439.2,25.77,108.7,0
303.28,313.6,1542.7,53.14,15.9,0
302.49,311.8,1642.4,42.41,157.9,0
297.39,306.89,1228.1,47.84,129.8,0
302.36,312.28,1672.3,30.97,146.2,0
299.55,309.51,1359.6,35.06,75.9,0
298.09,307.3,1573.3,32.69,40.3,0
300.52,309.45,1443.6,40.87,81.5,0
300.52,309.74,1494.6,43.25,152.3,0
299.5,310.08,1528.9,32.27,158.6,0
299.67,311.32,1612.9,56.53,25.1,1
298.12,308.6,1437.8,55.82,106.5,0
297.99,308.26,1652.5,37.65,40.8,0
302.16,311.57,1510.7,44.61,194.9,0
301.22,310.35,1952.1,42.36,102.1,0
298.97,311.66,1528.8,30.93,162.1,0
302.71,311.52,1747.9,44.22,129.0,0
301.2,312.03,1258.5,35.26,210.1,0
299.88,310.29,1492.1,47.73,68.3,0
300.49,308.85,1695.2,35.7,32.2,0
296.77,305.94,1431.1,18.47,18.6,1
301.4,312.02,1653.5,41.58,76.5,0
299.38,310.81,1506.3,29.2,236.8,0
297.33,306.68,1584.7,40.09,145.8,0
301.72,312.4,1498.1,26.46,57.7,0
302.17,312.75,1343.6,25.69,31.9,0
301.51,311.84,1392.0,32.96,229.0,1
301.19,310.79,1694.1,55.97,27.2,1
298.89,307.64,1730.4,42.78,114.4,0
301.44,311.26,1448.2,26.61,86.8,0
299.18,309.71,1489.9,25.97,198.3,0
301.18,310.93,1567.7,46.99,205.5,0
298.27,309.52,1580.5,44.91,207.7,1
299.36,309.2,2033.7,26.6,194.1,0
300.06,309.49,1373.6,44.22,226.5,0
300.92,309.62,1433.9,28.68,103.0,0
301.26,311.69,1638.2,37.53,244.7,1
300.62,311.68,1212.2,67.8,60.4,0
303.77,312.87,1490.9,63.38,39.2,1
302.96,311.51,1806.6,52.21,236.4,1
299.33,309.44,1291.1,44.98,47.6,0
301.65,312.71,1408.5,25.73,45.2,0
297.86,308.32,1575.1,21.72,166.1,0
299.94,310.37,1724.5,48.06,138.7,0
302.35,314.02,1513.7,43.89,206.9,0
300.5,309.77,1670.3,33.13,160.4,0
301.03,312.02,1468.6,38.28,223.1,1
302.56,313.33,1690.4,44.92,12.8,0
300.69,311.27,1548.9,25.93,68.5,0
294.21,305.06,1618.3,38.73,214.2,1
298.72,308.12,1448.1,65.3,213.2,1
297.03,308.66,1806.0,29.82,98.7,0
305.44,315.45,1483.1,48.77,46.7,0
300.4,311.08,1442.2,49.1,171.0,0
299.37,308.9,1545.3,31.06,106.7,0
298.05,306.7,1389.6,34.45,83.5,0
296.83,307.35,1559.9,34.45,202.4,0
299.79,309.21,1352.9,28.18,134.2,0
302.81,312.79,1691.2,32.38,163.9,0
297.97,307.71,1461.1,61.79,56.1,1
298.62,307.39,1560.0,51.68,112.2,0
300.73,310.98,1621.1,35.67,233.4,1
302.43,311.51,1472.4,54.36,101.9,0
300.71,311.32,1426.3,43.2,177.6,0
301.74,312.96,1591.1,54.93,189.1,1
301.67,310.9,1655.0,49.76,204.4,0
302.62,311.88,1741.4,68.24,51.6,1
298.12,307.89,1554.0,35.39,219.4,0
304.63,314.27,1155.3,51.99,215.6,1
299.53,310.35,1549.6,32.82,67.3,0
297.26,308.71,1362.6,36.07,209.4,0
301.09,309.89,1515.8,59.53,119.6,1
303.0,313.23,1449.5,41.35,222.0,0
301.3,315.22,1536.4,34.61,231.6,0
300.35,310.99,1755.1,31.39,192.9,0
300.37,309.61,1743.0,44.92,52.9,0
300.62,311.38,1540.2,17.25,105.1,1
300.61,311.08,1428.2,40.4,67.6,0
297.95,309.23,1339.7,16.21,91.1,1
300.04,310.52,1755.9,28.5,184.2,0
298.66,308.51,1250.3,31.45,1.1,0
301.74,311.38,1158.5,43.58,152.0,0
299.07,311.16,1512.3,34.71,9.0,0
298.69,309.26,1667.5,26.1,208.0,0
300.02,310.05,1365.2,29.18,70.7,0
299.03,309.4,1703.7,17.95,182.6,1
303.01,312.88,1502.6,25.98,204.7,1
297.19,307.04,1340.8,36.14,201.6,1
299.96,311.17,1602.7,19.23,150.0,1
301.27,310.35,1547.3,33.43,217.2,1
297.75,309.23,1647.7,58.71,215.3,1
303.16,313.16,1105.3,36.79,192.1,0
297.16,308.02,1282.8,64.98,160.1,0
300.84,310.13,1419.8,46.49,168.6,0
298.94,309.62,1740.8,24.93,210.6,1
302.08,311.12,1178.1,46.09,34.6,0
299.82,311.04,1433.1,41.95,179.9,0
298.85,308.25,1451.7,53.11,133.8,0
297.86,307.71,1763.9,45.2,104.5,0
299.99,311.26,1298.6,33.74,240.0,1
300.68,310.83,1383.4,26.8,13.1,0
300.52,312.58,1529.5,40.2,172.6,0
299.68,309.88,1599.8,36.07,106.3,0
303.28,313.47,1868.9,52.86,110.3,1
301.75,311.85,1549.1,60.91,97.8,1
300.11,309.67,1713.4,34.09,118.2,0
301.13,310.51,1604.1,26.3,231.6,0
301.5,311.72,1563.8,51.71,194.3,0
295.84,305.48,1690.8,54.62,229.8,1
301.95,312.84,1613.7,38.85,174.9,0
300.56,312.41,1571.8,27.14,84.9,0
300.69,312.35,1718.4,31.16,1.8,0
299.82,310.51,1646.8,49.02,135.7,0
303.19,313.08,1657.5,53.66,107.9,1
300.2,309.97,1593.7,12.97,109.3,1
298.41,308.52,1243.3,37.83,193.2,0
299.5,309.26,1730.4,43.24,121.3,0
296.66,306.84,1460.0,36.52,115.3,0
300.36,311.34,1573.0,43.14,147.7,0
297.1,306.21,1783.5,42.47,90.2,0
299.93,308.7,1481.0,29.81,244.5,0
298.78,309.1,1301.4,46.63,243.3,1
298.05,306.94,1540.1,41.43,223.3,0
300.85,310.69,1404.5,23.45,138.5,1
299.65,310.37,1670.5,47.98,164.5,0
302.71,311.7,1383.7,27.14,22.1,0
300.65,308.87,1632.6,20.18,73.0,1
298.99,309.71,1803.0,25.45,110.6,0
302.28,314.49,1430.6,31.6,96.8,0
298.66,308.71,1614.3,32.68,60.9,0
301.37,312.12,1537.1,39.13,234.6,0
298.67,309.04,1617.4,36.31,216.1,0
299.76,310.23,1295.0,44.69,149.1,0
298.65,308.29,1569.9,37.11,32.4,0
304.38,314.93,1362.7,32.22,10.3,0
298.45,309.69,1573.7,35.73,67.0,0
298.49,308.96,1424.1,44.38,75.8,0
304.29,313.08,1287.9,37.78,244.4,0
301.74,311.1,1799.6,49.13,56.1,1
305.2,314.64,1360.7,50.22,72.1,0
302.17,313.93,1416.6,29.5,4.3,0
300.4,310.67,1458.4,45.43,229.3,1
298.43,307.71,1510.8,39.05,6.1,0
300.05,309.89,1259.2,37.41,29.8,0
298.85,309.48,1334.8,48.2,126.0,0
302.88,312.62,1500.3,45.37,25.5,0
299.71,309.12,1572.8,44.08,168.2,0
296.87,307.1,1581.7,51.77,91.9,0
298.9,309.88,1299.0,46.58,130.4,0
299.31,309.58,1614.8,43.69,28.9,0
301.42,312.24,1431.1,44.39,106.7,0
299.8,309.3,1241.5,30.35,111.5,0
300.03,308.32,1543.2,16.99,125.7,1
302.82,313.31,1543.5,37.79,24.5,0
300.18,310.04,1475.9,26.63,132.8,0
301.52,311.72,1182.7,20.48,107.6,1
298.59,309.78,1277.7,34.16,79.1,0
299.63,309.88,1440.8,21.27,213.2,1
300.76,310.39,1493.6,47.6,32.0,0
298.38,307.31,1540.5,25.71,76.3,0
300.39,311.62,1347.8,56.81,16.1,0
300.14,308.81,1183.1,37.71,238.0,0
302.38,312.19,1692.9,23.73,233.5,0
297.82,308.7,1346.0,49.05,17.8,0
297.38,307.79,1496.4,55.39,24.7,0
300.76,310.58,1691.0,36.91,101.3,0
298.39,308.52,1705.8,39.85,227.2,1
299.27,310.14,1545.4,19.85,230.5,1
297.51,306.15,1149.8,49.58,170.0,0
304.24,312.79,1571.5,66.38,158.4,1
298.5,308.77,1635.4,33.2,124.9,0
301.95,310.4,1541.1,28.32,218.1,1
301.04,310.01,1587.2,48.98,9.1,0
299.93,310.02,1292.0,41.85,29.1,0
300.79,309.45,1334.1,47.77,164.3,0
298.71,308.32,1605.3,37.72,205.3,1
302.38,312.6,1561.8,22.74,117.7,0
299.87,310.42,1618.1,55.4,50.1,1
303.8,315.15,1585.8,39.52,199.4,0
298.59,310.6,1644.6,17.8,212.8,1
299.52,310.07,1443.7,32.38,206.9,1
299.56,308.43,1568.8,39.78,109.7,0
299.89,309.16,1408.0,33.7,99.7,0
301.28,311.77,1496.8,35.22,150.0,0
301.49,312.97,1489.4,15.07,124.1,1
299.46,309.44,1574.3,25.18,72.7,0
298.28,307.15,1431.5,60.64,31.3,1
300.65,309.3,1681.8,36.25,59.8,0
299.55,307.34,1461.4,39.39,48.9,0
299.45,310.52,1589.7,40.38,131.5,0
301.04,311.09,1543.6,32.2,240.0,1
299.78,310.64,1445.2,27.92,98.9,0
300.16,311.2,1680.3,67.11,129.6,1
300.81,312.45,1576.9,50.63,236.9,1
301.65,311.84,1621.7,43.82,73.7,0
299.63,309.91,2007.7,39.88,59.8,0
300.78,312.2,1789.8,12.0,47.2,1
298.9,310.08,1558.9,33.82,63.0,0
301.52,310.57,1587.6,35.16,26.5,0
300.43,310.43,1492.4,40.74,95.1,0
301.03,310.72,1400.9,39.37,127.6,0
300.18,310.54,1558.1,35.4,207.7,1
299.03,308.04,1714.5,45.77,243.4,1
297.16,308.69,1559.5,52.29,186.3,0
303.6,313.03,1717.1,39.23,130.4,0
299.18,310.17,1476.2,47.25,239.9,1
299.1,310.36,1758.6,43.21,227.4,1
301.86,311.04,1571.0,55.0,227.7,1
301.02,310.8,1756.1,50.47,165.1,1
295.06,307.48,1597.2,40.82,107.7,0
299.06,309.29,1534.7,56.06,6.1,1
300.56,311.17,1334.2,37.53,124.7,0
301.67,310.96,1371.6,42.8,116.6,0
300.41,309.64,1626.5,36.67,221.2,1
304.88,313.13,1693.8,38.84,12.5,0
302.59,313.79,1460.0,48.93,243.7,1
301.16,309.47,1556.3,46.64,216.7,0
298.03,307.96,1721.9,29.02,100.2,0
300.13,311.55,1837.0,25.74,200.5,0
301.59,311.29,1537.6,29.14,209.8,0
298.8,308.98,1709.5,31.86,150.1,0
300.86,309.74,1259.1,34.47,213.3,1
304.42,314.38,1691.3,46.62,225.8,0
300.6,312.07,1613.0,30.19,178.7,0
300.27,309.41,1435.4,32.25,172.5,0
298.89,308.47,1827.2,29.61,228.6,0
301.26,312.11,1473.7,41.11,128.4,0
299.29,308.47,1718.5,44.83,44.8,0
301.5,310.65,1394.3,43.39,138.4,0
298.3,309.32,1418.3,28.48,197.4,0
297.51,308.7,1555.1,63.67,96.2,1
300.33,310.55,1724.6,64.41,73.5,1
298.36,309.05,1688.6,30.74,61.6,0
296.68,305.95,1442.0,29.82,227.4,0
300.81,309.69,1385.8,45.33,225.9,1
300.61,312.02,1558.2,28.66,122.7,0
303.04,312.89,1753.2,12.0,54.3,1
300.4,311.43,1456.1,44.05,75.9,0
301.03,311.96,1521.2,44.45,22.9,0
298.13,307.51,1466.3,56.37,193.4,0
298.35,308.75,1646.8,25.01,8.6,0
298.38,307.83,1747.8,39.05,4.5,0
298.06,309.89,1815.0,19.75,6.8,0
297.96,307.35,1538.5,54.47,100.0,0
301.35,310.17,1505.4,26.52,160.8,0
299.4,310.61,1216.8,31.05,77.2,0
300.44,310.36,1419.8,30.9,14.2,0
297.36,305.86,1589.9,24.1,233.5,1
300.01,310.6,1652.5,50.6,83.0,0
303.62,313.43,1665.5,33.71,56.4,0
299.36,309.41,1618.5,35.55,12.3,0
303.01,311.78,1804.5,37.85,91.2,0
300.39,309.86,1518.3,44.99,187.8,0
299.55,307.71,1527.8,48.55,64.0,0
298.89,309.39,1289.8,33.02,22.3,0
297.86,307.68,1402.6,22.71,234.1,1
301.32,311.85,1561.5,34.73,165.6,0
296.57,305.65,1393.9,41.17,81.0,0
297.79,307.17,1441.2,48.63,1.9,0
301.28,311.75,1564.9,45.79,222.7,1
296.62,306.91,1290.8,24.32,115.8,1
299.67,311.94,1648.1,35.49,191.5,0
301.72,310.6,1600.9,58.89,238.6,1
302.34,314.21,1677.7,43.97,234.0,0
299.63,309.51,1659.0,44.42,42.0,0
299.27,311.24,1312.2,40.44,96.3,0
298.94,308.49,1720.3,42.64,47.5,0
301.94,312.24,1765.3,40.94,81.0,0
301.74,310.82,1394.6,38.07,40.6,0
301.27,312.64,1502.0,37.96,185.8,0
299.22,310.25,1735.6,40.72,195.9,0
297.98,309.13,1259.2,33.39,173.6,0
297.66,307.14,1636.2,30.85,230.4,0
302.32,312.34,1795.2,37.94,55.9,0
296.83,307.38,1600.3,55.6,184.7,1
